fname,labels,mids,split,audio_path
12845,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
345138,"Rattle,Cutlery_and_silverware,Tap,Tick-tock,Drawer_open_or_close,Domestic_sounds_and_home_sounds,Clock,Mechanisms","/m/07qn4z3,/m/023pjk,/m/07qcpgn,/m/07qjznl,/m/0fqfqc,/t/dd00071,/m/01x3z,/t/dd00077",,data/FSD50K/FSD50K.eval_audio_16k/
161414,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
265011,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
119930,"Packing_tape_and_duct_tape,Tearing,Domestic_sounds_and_home_sounds","/m/05mxj0q,/m/07qcx4z,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
45435,Crackle,/m/07pzfmf,val,data/FSD50K/FSD50K.dev_audio_16k/
118616,"Frying_(food),Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/0dxrf,/m/04brg2,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
417457,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
333256,Crumpling_and_crinkling,/t/dd00112,,data/FSD50K/FSD50K.eval_audio_16k/
164473,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
159092,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
208662,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
190074,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
93172,Crushing,/m/07plct2,train,data/FSD50K/FSD50K.dev_audio_16k/
80135,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
336560,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
214510,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
184744,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
365541,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
164948,"Car_passing_by,Traffic_noise_and_roadway_noise,Engine,Car,Motor_vehicle_(road),Vehicle","/t/dd00134,/m/0btp2,/m/02mk9,/m/0k4j,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
381732,"Chatter,Zipper_(clothing),Human_group_actions,Domestic_sounds_and_home_sounds","/m/07rkbfh,/m/01s0vc,/t/dd00012,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
25301,"Crowd,Cough,Human_group_actions,Respiratory_sounds","/m/03qtwd,/m/01b_21,/t/dd00012,/m/09hlz4",,data/FSD50K/FSD50K.eval_audio_16k/
188681,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",,data/FSD50K/FSD50K.eval_audio_16k/
50364,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
116220,"Traffic_noise_and_roadway_noise,Bird,Wild_animals,Animal,Motor_vehicle_(road),Vehicle","/m/0btp2,/m/015p6,/m/01280g,/m/0jbk,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
361414,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
102102,"Applause,Crowd,Cheering,Human_group_actions","/m/028ght,/m/03qtwd,/m/053hz1,/t/dd00012",val,data/FSD50K/FSD50K.dev_audio_16k/
410241,"Walk_and_footsteps,Wind","/m/07pbtc8,/m/03m9d0z",,data/FSD50K/FSD50K.eval_audio_16k/
327769,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
22861,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
422872,"Raindrop,Rain,Water","/m/07r10fb,/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
233205,"Coin_(dropping),Chatter,Domestic_sounds_and_home_sounds,Human_group_actions","/m/0242l,/m/07rkbfh,/t/dd00071,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
26271,"Crowd,Bell,Music,Livestock_and_farm_animals_and_working_animals,Human_group_actions,Animal","/m/03qtwd,/m/0395lw,/m/04rlf,/m/0ch8v,/t/dd00012,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
333635,"Skateboard,Traffic_noise_and_roadway_noise,Vehicle,Motor_vehicle_(road)","/m/06_fw,/m/0btp2,/m/07yv9,/m/012f08",,data/FSD50K/FSD50K.eval_audio_16k/
238016,"Rain,Water","/m/06mb1,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
162443,"Motorcycle,Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Engine,Car,Motor_vehicle_(road),Vehicle,Alarm","/m/04_sv,/m/0btp2,/m/0912c9,/m/02mk9,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv",val,data/FSD50K/FSD50K.dev_audio_16k/
252789,"Church_bell,Wind,Bell","/m/03w41f,/m/03m9d0z,/m/0395lw",,data/FSD50K/FSD50K.eval_audio_16k/
340932,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
182501,"Bark,Chatter,Chirp_and_tweet,Dog,Domestic_animals_and_pets,Animal,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals","/m/05tny_,/m/07rkbfh,/m/07pggtn,/m/0bt9lr,/m/068hy,/m/0jbk,/t/dd00012,/m/020bb7,/m/015p6,/m/01280g",,data/FSD50K/FSD50K.eval_audio_16k/
61649,"Applause,Crowd,Human_group_actions","/m/028ght,/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
72577,"Applause,Chatter,Cheering,Clapping,Human_group_actions,Hands","/m/028ght,/m/07rkbfh,/m/053hz1,/m/0l15bq,/t/dd00012,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
336421,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",train,data/FSD50K/FSD50K.dev_audio_16k/
17434,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",train,data/FSD50K/FSD50K.dev_audio_16k/
243944,"Applause,Crowd,Cheering,Human_voice,Human_group_actions","/m/028ght,/m/03qtwd,/m/053hz1,/m/09l8g,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
60808,"Crowd,Laughter,Human_group_actions,Human_voice","/m/03qtwd,/m/01j3sz,/t/dd00012,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
47385,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",val,data/FSD50K/FSD50K.dev_audio_16k/
335015,"Chatter,Typing,Human_group_actions,Domestic_sounds_and_home_sounds","/m/07rkbfh,/m/0316dw,/t/dd00012,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
338696,"Raindrop,Drip,Splash_and_splatter,Thump_and_thud,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/07rrlb6,/m/07qnq_y,/m/06mb1,/m/0838f,/m/04k94",,data/FSD50K/FSD50K.eval_audio_16k/
378070,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",,data/FSD50K/FSD50K.eval_audio_16k/
82490,"Traffic_noise_and_roadway_noise,Accelerating_and_revving_and_vroom,Car,Crow,Motor_vehicle_(road),Vehicle,Bird,Wild_animals,Animal,Engine","/m/0btp2,/m/07q2z82,/m/0k4j,/m/04s8yn,/m/012f08,/m/07yv9,/m/015p6,/m/01280g,/m/0jbk,/m/02mk9",,data/FSD50K/FSD50K.eval_audio_16k/
335585,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",val,data/FSD50K/FSD50K.dev_audio_16k/
89285,"Applause,Crowd,Clapping,Human_group_actions,Hands","/m/028ght,/m/03qtwd,/m/0l15bq,/t/dd00012,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
238689,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
50059,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
197097,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
122808,"Raindrop,Wind,Rain,Water","/m/07r10fb,/m/03m9d0z,/m/06mb1,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
422864,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
365091,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
379468,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
337142,"Walk_and_footsteps,Chatter,Giggle,Insect,Frog,Human_group_actions,Wild_animals,Animal,Laughter,Human_voice","/m/07pbtc8,/m/07rkbfh,/m/07r660_,/m/03vt0,/m/09ld4,/t/dd00012,/m/01280g,/m/0jbk,/m/01j3sz,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
84684,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
277022,"Applause,Crowd,Human_group_actions","/m/028ght,/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
393941,"Traffic_noise_and_roadway_noise,Motor_vehicle_(road),Vehicle","/m/0btp2,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
239492,"Thunder,Stream,Wind,Rain,Water,Thunderstorm","/m/0ngt1,/m/0j6m2,/m/03m9d0z,/m/06mb1,/m/0838f,/m/0jb2l",,data/FSD50K/FSD50K.eval_audio_16k/
51032,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
109742,"Crowd,Cheering,Fireworks,Human_group_actions,Explosion","/m/03qtwd,/m/053hz1,/m/0g6b5,/t/dd00012,/m/014zdl",train,data/FSD50K/FSD50K.dev_audio_16k/
267464,Wind,/m/03m9d0z,val,data/FSD50K/FSD50K.dev_audio_16k/
135429,"Hiss,Wind,Domestic_sounds_and_home_sounds","/m/07rjwbb,/m/03m9d0z,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
336798,"Rain,Water","/m/06mb1,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
363935,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
121287,"Traffic_noise_and_roadway_noise,Motor_vehicle_(road),Vehicle","/m/0btp2,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
192001,"Applause,Crowd,Human_group_actions","/m/028ght,/m/03qtwd,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
198088,"Applause,Crowd,Human_group_actions","/m/028ght,/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
197277,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
186698,"Chatter,Male_singing,Cricket,Human_group_actions,Singing,Human_voice,Insect,Wild_animals,Animal","/m/07rkbfh,/t/dd00003,/m/09xqv,/t/dd00012,/m/015lz1,/m/09l8g,/m/03vt0,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
11619,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
37542,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
337791,"Rain,Water","/m/06mb1,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
189831,"Applause,Crowd,Cheering,Human_group_actions","/m/028ght,/m/03qtwd,/m/053hz1,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
105275,"Church_bell,Traffic_noise_and_roadway_noise,Bell,Motor_vehicle_(road),Vehicle","/m/03w41f,/m/0btp2,/m/0395lw,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
140054,Wind,/m/03m9d0z,,data/FSD50K/FSD50K.eval_audio_16k/
54810,"Rain,Water","/m/06mb1,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
37349,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
21847,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",val,data/FSD50K/FSD50K.dev_audio_16k/
17444,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",train,data/FSD50K/FSD50K.dev_audio_16k/
414393,"Raindrop,Thunder,Rain,Water,Thunderstorm","/m/07r10fb,/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",,data/FSD50K/FSD50K.eval_audio_16k/
360296,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
97916,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",val,data/FSD50K/FSD50K.dev_audio_16k/
24373,"Chatter,Human_group_actions","/m/07rkbfh,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
407024,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
72197,"Squeak,Rattle,Slam,Traffic_noise_and_roadway_noise,Bell,Door,Domestic_sounds_and_home_sounds,Motor_vehicle_(road),Vehicle","/m/07q6cd_,/m/07qn4z3,/m/07rjzl8,/m/0btp2,/m/0395lw,/m/02dgv,/t/dd00071,/m/012f08,/m/07yv9",val,data/FSD50K/FSD50K.dev_audio_16k/
382752,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
416844,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
244947,"Crowd,Conversation,Human_group_actions,Speech,Human_voice","/m/03qtwd,/m/01h8n0,/t/dd00012,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
86280,"Raindrop,Thunder,Wind,Rain,Water,Thunderstorm","/m/07r10fb,/m/0ngt1,/m/03m9d0z,/m/06mb1,/m/0838f,/m/0jb2l",,data/FSD50K/FSD50K.eval_audio_16k/
157965,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
127121,"Thunder,Wind,Bird_vocalization_and_bird_call_and_bird_song,Thunderstorm,Bird,Wild_animals,Animal","/m/0ngt1,/m/03m9d0z,/m/020bb7,/m/0jb2l,/m/015p6,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
204347,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
380806,"Wind,Bird,Wild_animals,Animal","/m/03m9d0z,/m/015p6,/m/01280g,/m/0jbk",val,data/FSD50K/FSD50K.dev_audio_16k/
274406,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
156641,"Male_speech_and_man_speaking,Chatter,Car_passing_by,Idling,Race_car_and_auto_racing,Accelerating_and_revving_and_vroom,Laughter,Speech,Human_voice,Human_group_actions,Car,Motor_vehicle_(road),Vehicle,Engine","/m/05zppz,/m/07rkbfh,/t/dd00134,/m/07pb8fc,/m/0ltv,/m/07q2z82,/m/01j3sz,/m/09x0r,/m/09l8g,/t/dd00012,/m/0k4j,/m/012f08,/m/07yv9,/m/02mk9",,data/FSD50K/FSD50K.eval_audio_16k/
50053,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
327400,"Chatter,Engine,Respiratory_sounds,Human_group_actions","/m/07rkbfh,/m/02mk9,/m/09hlz4,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
338326,"Bark,Traffic_noise_and_roadway_noise,Dog,Domestic_animals_and_pets,Animal,Motor_vehicle_(road),Vehicle","/m/05tny_,/m/0btp2,/m/0bt9lr,/m/068hy,/m/0jbk,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
420314,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
248110,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",val,data/FSD50K/FSD50K.dev_audio_16k/
53471,"Scissors,Wind,Domestic_sounds_and_home_sounds","/m/01lsmm,/m/03m9d0z,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
340931,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
166317,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",train,data/FSD50K/FSD50K.dev_audio_16k/
422963,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
29675,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",val,data/FSD50K/FSD50K.dev_audio_16k/
393703,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",,data/FSD50K/FSD50K.eval_audio_16k/
381151,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
182897,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
24003,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",,data/FSD50K/FSD50K.eval_audio_16k/
60155,"Chatter,Singing,Human_group_actions,Human_voice","/m/07rkbfh,/m/015lz1,/t/dd00012,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
219491,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",train,data/FSD50K/FSD50K.dev_audio_16k/
245673,"Chatter,Chirp_and_tweet,Livestock_and_farm_animals_and_working_animals,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/07rkbfh,/m/07pggtn,/m/0ch8v,/t/dd00012,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",train,data/FSD50K/FSD50K.dev_audio_16k/
350812,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
50061,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
341556,"Chirp_and_tweet,Traffic_noise_and_roadway_noise,Engine,Car,Motor_vehicle_(road),Vehicle,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/07pggtn,/m/0btp2,/m/02mk9,/m/0k4j,/m/012f08,/m/07yv9,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
177156,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",,data/FSD50K/FSD50K.eval_audio_16k/
100101,"Applause,Crowd,Human_group_actions","/m/028ght,/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
48294,"Mechanical_fan,Tearing,Mechanisms","/m/02x984l,/m/07qcx4z,/t/dd00077",,data/FSD50K/FSD50K.eval_audio_16k/
78396,"Female_speech_and_woman_speaking,Walk_and_footsteps,Chatter,Subway_and_metro_and_underground,Speech,Human_voice,Human_group_actions,Rail_transport,Vehicle","/m/02zsn,/m/07pbtc8,/m/07rkbfh,/m/0195fx,/m/09x0r,/m/09l8g,/t/dd00012,/m/06d_3,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
57654,Wind,/m/03m9d0z,val,data/FSD50K/FSD50K.dev_audio_16k/
74306,"Fire,Rain,Water","/m/02_41,/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
237730,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
59054,"Traffic_noise_and_roadway_noise,Motor_vehicle_(road),Vehicle","/m/0btp2,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
361224,"Applause,Crowd,Cheering,Human_group_actions","/m/028ght,/m/03qtwd,/m/053hz1,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
69313,"Chatter,Sliding_door,Human_group_actions,Door,Domestic_sounds_and_home_sounds","/m/07rkbfh,/m/02y_763,/t/dd00012,/m/02dgv,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
273868,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",train,data/FSD50K/FSD50K.dev_audio_16k/
150963,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
17443,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",train,data/FSD50K/FSD50K.dev_audio_16k/
274062,"Raindrop,Bathtub_(filling_or_washing),Splash_and_splatter,Rain,Water,Liquid,Domestic_sounds_and_home_sounds","/m/07r10fb,/m/03dnzn,/m/07rrlb6,/m/06mb1,/m/0838f,/m/04k94,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
396576,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
189184,"Applause,Crowd,Human_group_actions","/m/028ght,/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
350714,"Applause,Crowd,Cheering,Clapping,Shout,Music,Human_group_actions,Human_voice,Hands","/m/028ght,/m/03qtwd,/m/053hz1,/m/0l15bq,/m/07p6fty,/m/04rlf,/t/dd00012,/m/09l8g,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
222993,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",val,data/FSD50K/FSD50K.dev_audio_16k/
72433,"Chatter,Crowd,Human_group_actions","/m/07rkbfh,/m/03qtwd,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
334150,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
339901,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
25270,"Screaming,Crowd,Human_group_actions,Human_voice","/m/03qc9zr,/m/03qtwd,/t/dd00012,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
327127,"Chatter,Tick-tock,Traffic_noise_and_roadway_noise,Human_group_actions,Clock,Mechanisms,Motor_vehicle_(road),Vehicle","/m/07rkbfh,/m/07qjznl,/m/0btp2,/t/dd00012,/m/01x3z,/t/dd00077,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
359120,"Wind_chime,Bark,Chatter,Chime,Bell,Dog,Domestic_animals_and_pets,Animal,Human_group_actions","/m/026fgl,/m/05tny_,/m/07rkbfh,/m/0f8s22,/m/0395lw,/m/0bt9lr,/m/068hy,/m/0jbk,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
400590,"Applause,Screaming,Chatter,Crowd,Cheering,Clapping,Shout,Human_group_actions,Human_voice,Hands","/m/028ght,/m/03qc9zr,/m/07rkbfh,/m/03qtwd,/m/053hz1,/m/0l15bq,/m/07p6fty,/t/dd00012,/m/09l8g,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
3180,"Car_passing_by,Traffic_noise_and_roadway_noise,Car,Motor_vehicle_(road),Vehicle","/t/dd00134,/m/0btp2,/m/0k4j,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
340049,"Male_speech_and_man_speaking,Chatter,Computer_keyboard,Speech,Human_voice,Human_group_actions,Typing,Domestic_sounds_and_home_sounds","/m/05zppz,/m/07rkbfh,/m/01m2v,/m/09x0r,/m/09l8g,/t/dd00012,/m/0316dw,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
98705,"Chatter,Chirp_and_tweet,Traffic_noise_and_roadway_noise,Human_voice,Crow,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Motor_vehicle_(road),Vehicle","/m/07rkbfh,/m/07pggtn,/m/0btp2,/m/09l8g,/m/04s8yn,/t/dd00012,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
73257,"Squeak,Gull_and_seagull,Traffic_noise_and_roadway_noise,Ocean,Boat_and_Water_vehicle,Bird,Wild_animals,Animal,Water,Vehicle,Motor_vehicle_(road)","/m/07q6cd_,/m/01dwxx,/m/0btp2,/m/05kq4,/m/019jd,/m/015p6,/m/01280g,/m/0jbk,/m/0838f,/m/07yv9,/m/012f08",,data/FSD50K/FSD50K.eval_audio_16k/
185631,"Ringtone,Chatter,Telephone,Alarm,Human_group_actions","/m/01hnzm,/m/07rkbfh,/m/07cx4,/m/07pp_mv,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
9922,"Chatter,Water,Alarm,Train,Rail_transport,Vehicle,Human_group_actions","/m/07rkbfh,/m/0838f,/m/07pp_mv,/m/07jdr,/m/06d_3,/m/07yv9,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
379757,"Female_speech_and_woman_speaking,Raindrop,Drip,Trickle_and_dribble,Engine,Speech,Human_voice,Rain,Water,Liquid,Pour","/m/02zsn,/m/07r10fb,/m/07r5v4s,/m/07pqc89,/m/02mk9,/m/09x0r,/m/09l8g,/m/06mb1,/m/0838f,/m/04k94,/m/07prgkl",train,data/FSD50K/FSD50K.dev_audio_16k/
28649,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
274011,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",train,data/FSD50K/FSD50K.dev_audio_16k/
123987,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
197279,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
237351,"Applause,Crowd,Cheering,Human_group_actions","/m/028ght,/m/03qtwd,/m/053hz1,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
115239,"Chatter,Accordion,Siren,Alarm,Human_group_actions,Musical_instrument,Music","/m/07rkbfh,/m/0mkg,/m/03kmc9,/m/07pp_mv,/t/dd00012,/m/04szw,/m/04rlf",,data/FSD50K/FSD50K.eval_audio_16k/
87289,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
